CHROM_POS	1048_F.freq	1048_G.freq	1048_H.freq	1048_I.freq	1048_J.freq	1115_A_fixed.freq	1115_B_fixed.freq	1115_C.freq	1586_B.freq	1586_C.freq	1586_D.freq	1586_E.freq	1586_F.freq	1586_G.freq	1586_I.freq	1586_J.freq	1586_K.freq	1586_N.freq	1586_O.freq	1586_P.freq	1586_Q.freq	1586_R.freq	1586_S.freq	1600_F.freq	1600_G.freq	1600_H.freq	1600_I.freq	1600_J.freq	2065_A.freq	2065_B.freq	2065_C.freq	2424_E.freq	2424_N.freq	2487_A.freq	2487_B.freq	2487_C.freq	2487_D.freq	2487_E.freq	2487_F.freq	3386_A.freq	3386_AB.freq	3386_AD.freq	3386_AE.freq	3386_AG.freq	3386_AH.freq	3386_AI.freq	3386_AJ.freq	3386_AK.freq	3386_AL.freq	3386_C.freq	3386_D.freq	3386_E.freq	3386_F.freq	3386_G.freq	3386_H.freq	3386_I.freq	3386_J.freq	3386_M.freq	3386_N.freq	3386_O.freq	3386_S.freq	3386_T.freq	3386_U.freq	3386_W.freq	3386_X.freq	3386_Y.freq	3386_Z.freq	3722_CJ.freq	3722_CL.freq	3722_CM.freq	3722_CN.freq	3722_CO.freq	3722_CP.freq
hypothetical_protein37_305	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein37_325	-	-	-	-	-	-	-	-	-	-	-	-	-	0.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein37_83	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.841176	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_104	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.85	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_282	-	0.807143	-	-	-	-	-	-	-	-	-	0.877273	-	-	-	-	0.889474	0.82439	-	-	-	-	0.8425	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_298	-	0.76	-	-	0.478947	-	-	-	0.641304	-	0.889474	0.846809	0.473404	-	0.744516	0.845313	0.641552	0.7975	0.798333	0.802439	-	0.571892	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_30	0.01	0.1	0.1	0.01	0.1	-	-	-	0.01	0.0682353	0.01	-	0.01	0.01	-	0.01	0.01	0.01	0.01	0.01	0.01	0.1	0.01	0.1	0.1	0.1	0.01	0.1	-	-	-	-	-	-	-	0.83125	-	-	-	-	-	-	-	-	-	0.912903	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_318	-	-	-	-	-	-	0.877966	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.617895	0.285	0.864151	-	-	0.843049	0.875385	-	-	0.912903	0.775	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.885915	-	-	-	0.875
hypothetical_protein38_338	0.01	0.01	0.01	0.01	0.01	-	-	-	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_379	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.816667	-	-	-	-	0.816143	0.804444	0.799494	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_424	-	-	-	-	-	-	-	-	-	0.82	0.876471	-	0.881132	-	0.833333	0.701132	-	-	0.4225	0.834694	0.688857	-	0.72617	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_453	-	-	-	0.857895	0.73	-	-	-	-	-	-	-	0.864151	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_57	-	0.836364	-	0.576471	-	-	-	-	-	-	0.792308	-	0.905263	-	0.531053	-	-	-	0.64	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_593	0.543077	0.82	0.6625	0.13913	0.38125	-	-	-	0.832558	0.0341463	0.379153	0.21625	0.2872	0.0911475	0.374737	0.2476	0.470862	0.55	-	0.406	0.307	0.398235	0.378824	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_619	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.92	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_633	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.885455	0.832203	-	-	-	-	0.918182	0.720217	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_636	-	0.01	-	-	-	0.403088	0.615	0.299213	0.032	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.1	0.01	0.01	0.871429	0.903077	-	-	-	0.68375	0.601045	0.391857	0.311304	0.269672	0.409474	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.863636	-	-	0.621111	0.684043	-	0.365385	0.192368	0.845714
hypothetical_protein38_65	-	-	-	0.9	-	-	-	-	-	0.794528	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_687	-	-	-	-	-	0.34	0.530169	0.241429	0.01	-	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	-	0.01	0.01	0.01	0.01	0.01	0.01	0.1	0.01	0.01	0.235	0.123607	0.566875	-	-	0.391857	0.312034	0.285	0.184706	0.325	0.277568	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.929213	-	-	-	-	-	0.813793	-	-	0.505	0.403462	-	0.184706	0.131579	0.4456
hypothetical_protein38_710	-	-	-	-	-	-	-	-	0.01	-	-	0.01	0.01	-	0.01	-	-	0.01	-	-	-	0.01	0.01	0.01	-	0.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.923404	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_730	-	-	-	-	-	0.420943	0.626415	0.418571	-	-	-	0.01	0.01	-	-	-	-	-	-	-	-	0.01	-	0.01	-	-	-	-	0.890541	0.816667	-	-	-	0.58169	0.581154	0.544286	-	-	0.348049	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.921739	-	-	0.85	-	-	0.633333	0.749367	0.531053	0.434286	0.208	0.712
hypothetical_protein38_788	-	-	-	-	-	0.431667	0.600526	0.391857	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.01	-	-	-	-	-	-	-	-	-	0.708077	0.695385	0.7855	0.379153	0.505	0.410714	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.937931	-	-	-	-	-	0.905263	-	-	0.714746	0.812025	-	0.534118	0.417647	0.863636
hypothetical_protein38_790	-	-	-	-	-	0.431667	0.607414	0.406	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.717143	0.676346	0.7855	0.373	0.495294	0.424419	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.726897	0.818902	0.652857	0.534118	0.398235	0.841176
hypothetical_protein38_802	-	-	-	-	-	0.2674	0.442	0.33459	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.0731915	0.73439	-	-	-	0.418913	0.222143	-	0.309302	0.13375	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.902703	-	-	0.646429	0.519143	0.438108	0.271509	0.184706	0.520968
hypothetical_protein38_821	-	-	-	-	-	0.401875	0.596667	0.442	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.01	-	-	-	-	-	-	-	-	-	-	0.725	0.699464	0.73	0.4258	0.396341	0.416154	-	-	-	-	0.914286	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.704737	0.839853	0.625	0.604	0.440435	0.82
hypothetical_protein38_921	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.792308	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_936	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.85	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_941	0.1	0.1	-	0.1	-	-	-	-	-	-	-	-	-	-	-	-	-	0.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein38_943	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.742857	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein39_113	-	-	-	-	-	0.660959	0.536596	0.6172	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.835	-	0.680645	0.788235	0.657308	0.778358	-	0.759571	0.612027	0.5116	0.50084	0.825806	0.832558	-	-	-	-	-	-	0.805405	0.807143	-	-	-	-	0.766	0.6634	-	-	0.835	0.707869	0.811628	-	-	0.690625	-	0.7	-	-	0.813647	0.717143	0.719054	0.732118	0.768298	0.793134
hypothetical_protein39_125	-	-	-	-	-	0.681786	0.596667	0.6304	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.873437	0.6975	0.67	0.814706	0.701807	0.792419	0.903571	0.767059	0.606538	0.531053	0.520968	0.859375	0.843478	0.914286	-	-	0.83125	-	-	0.82	0.856	0.88	0.842174	-	-	0.805536	0.689412	0.619231	-	0.85375	0.724098	0.856	0.836364	0.680645	0.708824	-	0.746154	0.717143	0.8152	0.821084	0.7525	0.758846	0.767059	0.78567	0.832676
hypothetical_protein39_132	-	-	-	-	-	0.325495	0.172	0.292857	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.497385	0.135493	0.463051	0.01	0.0335714	-	0.334844	0.647397	0.331429	0.250811	0.14814	0.01	0.01	0.01	0.01	-	0.01	0.01	-	0.01	0.01	0.01	0.01	-	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.032	0.01	0.01	0.01	0.01	0.01	0.01	0.478947	0.505	0.4456	0.524286	0.569565	0.618143
hypothetical_protein39_166	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.912903	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein39_167	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.912903	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein39_168	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.94	-	-	-	0.945455	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein39_280	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.854054	-	-	-	-
hypothetical_protein39_282	-	-	-	-	-	0.01	0.01	0.01	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.34	0.01	0.0807143	0.01	0.01	0.201613	0.082439	0.217209	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0630357	0.0925	0.227317	0.11102	0.138333	0.0480769
hypothetical_protein39_304	-	-	-	-	-	-	0.903571	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.916923	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein39_87	-	0.01	0.01	0.1	0.01	0.815424	-	0.898592	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.737347	-	-	-	-	0.857895	0.7975	-	0.894118	0.919403	0.893235	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.878378	0.923944	0.843684	0.835	0.809615
hypothetical_protein39_91	-	-	-	-	-	0.64871	-	0.707183	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.656531	-	0.7525	-	-	-	0.52975	0.889231	-	0.79913	0.666827	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.661646	0.746154	0.78	0.72775	0.788652	0.798333
hypothetical_protein39_92	-	-	-	-	-	0.64871	-	0.715205	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.6436	-	0.7228	-	-	-	0.52975	0.889231	-	0.802	0.666827	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.661646	0.746154	0.78	0.72775	0.783793	0.798333
hypothetical_protein41_104	0.89149	0.895889	0.890918	-	0.91	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein41_105	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.82	-	-
hypothetical_protein41_118	-	-	-	-	-	-	-	-	-	-	-	-	0.8875	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein4_118	-	0.76	-	0.88	-	-	-	-	-	-	-	-	-	-	-	0.923404	0.687368	0.88	-	0.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein41_30	0.001	0.001	0.00556164	0.00862595	0.00961207	-	-	-	-	0.001	-	0.001	0.01	-	-	-	-	-	0.001	0.001	-	0.01	-	0.1	-	-	-	0.001	-	0.425161	0.112414	-	0.001	0.2476	-	-	-	-	-	-	-	0.001	-	0.00243741	-	0.001	0.001	-	-	-	-	-	-	0.001	-	-	0.001	0.001	0.0034975	-	-	-	-	-	-	0.001	0.00274042	-	-	-	-	-	-
hypothetical_protein41_36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.828571	-	-	-	-	0.7	-	-	-	-	0.889474	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.836364
hypothetical_protein41_65	-	-	-	-	-	-	-	0.895349	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.845714	-	0.826923	0.853488	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.8425	-	-	-	-
hypothetical_protein41_68	-	-	-	-	-	-	-	0.895349	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.841176	-	0.826923	0.85	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.838462	-	-	-	-
hypothetical_protein4_172	-	-	-	-	-	0.01	0.01	0.01	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.01	0.00862595	-	-	-	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0159104	0.0107941	0.0199	0.001	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0273684	0.001	0.01432	0.0525613	0.01	0.01	0.0675581	0.01	0.0213793	0.01	0.02	0.001	-	-	-	-	-	-
hypothetical_protein41_78	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.777556	-	-	0.783843	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein4_234	-	-	-	-	-	-	-	-	-	-	-	0.881967	0.85	0.9	-	-	-	-	-	-	-	-	0.8425	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein4_39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.754545	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein4_390	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.1	-	-	-	-	-	-	-	0.82	-	0.856818	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein4_430	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.766	-	0.615	0.695385	-	0.767742	-	-	0.710714	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein4_479	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.8875	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein45_132	0.1	0.1	0.1	0.01	0.1	-	-	-	0.1	0.01	0.0595	0.01	0.1	0.01	0.1	0.01	0.1	-	0.1	0.1	0.1	-	0.1	0.1	0.0682353	0.01	0.01	0.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.877273	-	-	-	-	-	-	-	-
hypothetical_protein45_166	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.841176	0.861538	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein45_172	-	-	-	-	-	-	0.82	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.742857	-	-	-	-	0.836364	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.882609	-	-	-	0.85	0.9
hypothetical_protein45_186	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.723077	-	-	-	-
hypothetical_protein45_22	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.8875	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein4_588	-	-	-	-	-	0.319375	0.328214	0.710714	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.01	0.01	-	-	-	-	0.37	0.415	0.01	0.01	0.01	-	0.0575962	0.01	0.01	0.001	-	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	-	0.001	0.0606418	-	-	0.0728571	0.01	0.01	0.0682353	0.01	0.001	-	-	-	-	-	-
hypothetical_protein4_598	-	-	-	-	-	-	-	0.796774	-	-	-	-	-	-	-	0.913462	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.904255	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein4_607	-	-	-	-	-	0.36129	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.34	0.34	0.461957	-	-	0.01	-	-	-	-	-	-	0.01	0.01	0.01	0.01	0.01	-	-	-	-	-	-	-	-	0.0973529	-	-	0.0778082	0.01	-	-	-	-	-	-	-
hypothetical_protein4_627	-	-	-	-	-	0.45	0.329355	0.566875	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.415	0.415	0.517073	-	-	0.01	0.01	-	-	-	-	-	0.01	0.01	-	0.01	-	0.01	-	-	-	-	-	-	-	0.112857	-	-	0.076	-	-	-	-	-	-	-	-
hypothetical_protein4_663	-	-	-	-	-	0.43075	0.373	0.52	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.01	0.001	-	-	-	0.37	-	0.585581	0.01	0.01	0.01	0.01	0.0185263	0.001	0.0183739	0.001	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.001	0.001	0.032968	0.01	0.001	0.0827941	0.01	0.0325	0.0881579	-	0.001	-	-	-	-	-	-
hypothetical_protein4_709	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.9	-	-	-	-	0.792571	0.5248	-	-	0.8875	-	-	-	-	-	0.917347	-	-	-	-	0.90625	-	-	0.915625	0.911765	0.914286	-	-	-	-	-	-
hypothetical_protein47_107	0.88	-	-	0.896154	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein47_124	-	-	-	0.810526	-	-	-	-	0.906897	-	-	-	-	-	-	0.6625	-	-	0.621053	-	0.55	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein4_716	-	-	-	-	-	-	-	-	0.839286	-	0.684043	0.789362	-	0.179714	-	0.795455	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hypothetical_protein47_19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.85	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.94375	-	-	-	-	-	-
hypothetical_protein47_24	-	0.91	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.742857	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.8	-	-	0.91	-	-	-	-	-	-
